小区,房屋数量,count,均价变动,lng,lat,地址,ID
通波小区,157,27064,-0.001734,121.246385,31.021308,乐都路86弄，乐都路32弄,990114
龙湖新壹城,1104,28059,-0.002400,121.243693,31.058374,谷阳北路2558弄,790506
新城上坤樾山四季(公寓),16,47368,,121.241328,31.106160,城隆路1258弄,866909
健康新村,1,10000,,121.243963,30.836565,健康新村|健康新村,1006433
新城金郡SOHO,374,21690,-0.001714,121.246655,31.349492,白银路1563号，1565号,803865
乐都路67弄小区,1,21904,,121.245391,31.018960,乐都路67弄,865735
方舟园,13,25558,0.001077,121.243248,31.025743,谷阳北路526弄,167172
天乐小区,306,32572,-0.000744,121.242528,31.028926,谷阳北路900弄,181694
水岸华庭,10,36923,,121.246599,31.038331,通波路186弄,14832
清河路420弄小区,37,28526,0.000939,121.241507,31.383718,清河路420弄,9053
中心路162弄小区,1,7857,,121.245522,30.897571,中心路162弄,1006489
新城金郡(一期东区),159,39747,-0.000176,121.247322,31.349134,临泽路88弄,821192
人民小区,57,29038,0.000741,121.242693,31.380733,清河路175弄，梅园路78弄，人民街278弄,990126
九龙仓兰宫,325,45346,-0.001360,121.242891,31.053507,谷阳北路2388弄,570290
天汇佳园,343,18335,,121.246370,31.006870,松汇中路351弄,876654
樟馨家园,47,28676,0.000759,121.246642,31.016136,松乐路88弄,725037
日月光伯爵天地,181,36189,-0.002941,121.249897,31.400922,平城路1000弄,327893
三友星墅香樟苑(别墅),150,30379,0.000725,121.243804,31.246392,华强街203弄,8658
镜中苑,37,12795,-0.000117,121.240521,30.839571,荣丰路,148297
保利天鹅语苑(一期别墅),16,37817,0.002824,121.246984,31.355351,洪德路1280弄，洪德路1380弄,1026208
新城上坤樾山璟里(别墅),125,43915,-0.004579,121.247490,31.101964,洞塔路500弄,806610
南苑北十村,86,27327,0.000668,121.248544,31.366042,富蕴路195弄,9035
御上海青橙,454,25709,0.003288,121.241881,31.057295,谷阳北路2533弄,1013887
兴源经济小区,6,24000,,121.242131,31.039425,谷阳北路126号,820396
虹桥宝龙城(二期别墅),37,35055,,121.240901,31.235695,新府中路1558弄,862543
丽景公寓,79,29001,0.002662,121.249434,31.380636,塔城路515弄,237434
文景苑,196,39628,-0.001071,121.240357,31.046457,文翔路1099弄,8184
大江苑,43,32445,-0.006651,121.249390,31.033725,茸龙路257弄,8017
新城金郡(二期北区),426,39223,0.000312,121.248003,31.351607,崇信路1518弄,821193
怡华家园,106,24999,-0.003726,121.243703,31.405052,柳湖路777弄,13280
银杏小区,35,30184,-0.000596,121.241714,31.375617,塔城路530弄,9011
新城金郡(二期南区),286,39702,-0.001120,121.249505,31.349807,云屏路1399弄,876630
中海翡翠湖岸(四期),150,50437,0.003452,121.243473,31.147822,业辉路86弄,877239
新凯城锦昌苑,213,33385,-0.000374,121.240753,31.118773,泗凯路291弄,419815
御上海,730,42254,-0.000520,121.240749,31.054960,谷阳北路2399弄,18365
新松嘉园,11,28168,-0.001064,121.242178,31.099397,城隆路976弄,820111
谷阳北路5弄小区,1,19756,,121.246996,31.015807,谷阳北路5弄,865708
塔城路685弄小区,13,29000,,121.240918,31.373033,塔城路685弄,8928
华亭绿景苑,83,29071,-0.011434,121.242309,31.041545,谷阳北路1576弄,7863
新凯城银杏苑,563,32464,-0.000192,121.244396,31.119981,城鸿路222弄,512406
塔城路800弄小区,36,28254,-0.000212,121.244612,31.378774,塔城路800弄,876688
梅园新村,215,36089,-0.000485,121.242970,31.386861,梅园路300弄,796466
云间名门,82,32238,-0.000899,121.242563,31.009942,松汇中路518弄,207635
园与墅,108,13483,,121.244303,30.839395,朱吕公路3658号,210534
乐都路206弄小区,8,17666,,121.240553,31.020081,乐都路206弄,865711
融信铂湾(别墅),1316,47673,-0.000377,121.241717,31.141953,置鼎路889弄,877628
松锦新苑,294,9877,0.000811,121.249328,30.896092,|松隐大街205弄,561927
名都公寓,1,7058,,121.242268,30.181942,三北西大街,918757
松云水苑(别墅),14,32560,0.007971,121.245378,31.049963,文翔路928弄,876687
绿地海珀风华,147,49107,,121.241256,31.139721,业煌路128弄,657760
荣乐东路167弄小区,6,21194,-0.000259,121.245905,31.024699,荣乐东路167弄,865701
祥和花苑(别墅),31,42574,,121.245574,31.030499,谷阳北路1066弄,938053
新凯城紫荆苑,90,32950,-0.001810,121.249379,31.119306,泗凯路669弄,660128
叶城二街坊,66,26889,-0.000827,121.240157,31.366911,福海路700弄,820946
中海翡翠湖岸(一期),278,47902,-0.000136,121.240930,31.149786,业辉路88弄,8709
上海干巷经济小区,6,13611,,121.241831,30.832340,金张公路2550号,819245
陆家角馨苑(东区),49,23088,-0.015447,121.240680,31.182003,乐爱路38弄,877623
绿洲北水湾名邸,65,33902,,121.249051,31.398417,环城路1560弄,574860
嘉宝梦之缘景庭,121,40423,-0.000321,121.254951,31.343306,云屏路1033弄,783101
凤池社区南苑三村35-50号,27,28363,-0.002269,121.257157,31.376028,裕民路,1006780
信达蓝爵,88,39217,-0.002163,121.251053,31.066298,淡家浜街99弄,628010
嘉定颐景园(别墅),1,35979,-0.013118,121.256159,31.405022,棋盘路1385弄,876762
新城香溢澜庭(南区),64,41275,,121.251164,31.354651,高台路1366弄,865476
景河名苑,69,30601,-0.002965,121.253280,31.376294,富蕴路555弄,652693
紫薇茗庭,342,25000,,121.254533,31.097594,王家厍路55弄,820998
锋尚99公馆,301,21308,-0.000047,121.255907,31.040274,茸平路515弄,379646
兰花清苑,159,31811,-0.000244,121.253472,31.107462,泽悦路211弄,818867
汇丰荷苑二期,16,31055,,121.253015,31.408838,柳湖路621弄,1031993
水仙雅苑,135,31653,0.001764,121.254952,31.107453,泽悦路212弄,819751
荣都公寓(东侧),38,28545,0.003251,121.250505,31.020359,沪松公路20弄,7965
嘉康坊(西区),5,30588,,121.259589,31.403003,棋盘路1150弄,876569
小囡桥小区,206,31645,,121.251605,31.386040,塔城路450弄，塔城路440弄3-49号,990059
菊园新区,16,20485,-0.001109,121.252154,31.398394,北大街286弄1-14号,9091
国乐广场,346,17752,0.000465,121.258588,31.039703,茸平路333弄,799486
泰宸雅苑,42,32389,-0.001326,121.255300,31.409722,胜竹路2100弄,13118
南苑新村,1,20438,-0.000232,121.255705,31.371775,良舍路288弄,818045
桂花锦苑,267,31583,-0.000862,121.254820,31.104703,泽悦路88弄,817424
六一小区,5,31296,,121.255493,31.387019,张马路53弄，塔城路360弄，张马路49号,990170
百吉花苑,28,18877,,121.251929,31.037789,五昆路210弄,816781
龙湖蔚澜香醍(南区公寓),26,40309,0.002799,121.255431,31.352370,云谷路1288弄,1001141
缔景湾,1,9213,,121.253749,30.175638,天九街90号,918664
嘉城名苑,9,24664,-0.006995,121.254244,31.386650,城中路72弄,9003
汇丰荷苑,58,32941,,121.250993,31.408407,树屏路1517弄,243594
城中路86弄小区,6,31728,,121.254045,31.387722,城中路86弄,1023698
荣都公寓(首期),1,33333,,121.250178,31.020779,沪松路11弄,907831
北大街161弄小区,9,31427,,121.255671,31.394091,北大街161弄,862475
恒都广场,564,17702,0.000226,121.253085,31.044643,茸梅路600弄,817655
牡丹逸庭,538,31781,-0.000959,121.254450,31.109880,泽悦路326弄,817858
嘉立国际广场,202,21892,-0.000228,121.250920,31.061363,广富林路697号,819313
塔城小区,156,36595,,121.256760,31.385847,塔城路341弄，城中路41弄，塔城路331弄，城中路43弄,990376
中信泰富又一城(一期),519,40049,-0.000861,121.259815,31.336063,云屏路388弄,423735
御江金都(二期),28,34971,-0.001328,121.253680,31.405419,柳湖路299弄,817055
盆山阁,1,32397,,121.255391,31.386260,金沙路253弄,358428
天虹六村,32,32457,-0.001062,121.254282,31.037554,天虹六村,183461
嘉康坊(东区),34,28872,-0.001409,121.258780,31.402536,棋盘路1110弄,8973
塘和家园德悦苑,385,27083,,121.259957,31.105423,德悦路501弄,658606
民乐路100弄小区,80,28018,0.000848,121.256074,31.368846,民乐路100弄,9101
山语原墅,122,31670,0.000743,121.256469,31.126593,泗陈公路1888弄,407472
温宿路小区,3,21428,,121.253252,31.392761,温宿路55弄,862494
温宿路47弄小区,8,32819,,121.253304,31.393249,温宿路47弄,430020
嘉定颐景园(公寓),27,31136,-0.000898,121.256469,31.406309,棋盘路1385弄,876568
申和苑,6,27241,,121.251777,31.006238,松金公路10052弄,260320
中山东路62弄小区,1,24000,,121.259687,31.013278,中山东路62弄,820730
嘉宏公寓,105,16594,0.001433,121.258773,31.385986,南大街168弄,8950
绿洲华亭茗苑(公寓),34,12277,0.000815,121.250752,31.471586,高竹路501弄,793390
温宿路33-65号(单)小区,10,30959,,121.251760,31.392329,温宿路33-65号(单),1027009
金地玺华邨(公寓),13,40833,,121.257045,31.120429,泗凤公路758弄,868269
白银时代尚苑(三期),59,42952,0.001346,121.250057,31.350857,云屏路1286弄,865432
右岸嘉园,11,35163,,121.253835,31.370257,良舍路199弄,167678
东塔小区,11,36023,-0.010248,121.258214,31.387053,塔城路321弄,865520
北大街280弄小区,31,31250,,121.253291,31.396988,北大街280弄,9085
金山南区,5,10000,,121.259159,30.163541,南二环中路,918721
金地自在城(二期),607,37006,-0.001181,121.257367,31.130063,泗通路155弄,787013
新港花苑,2,10000,,121.253564,31.566479,新港公路,892849
钱富一村,75,11666,,121.255574,30.781436,钱富一村,818418
高层小区,6,30937,,121.252519,31.389408,清河路100弄,817091
蓝天一村,12,24242,,121.257486,31.022374,荣乐东路2273弄,418430
御江金都(一期),48,30683,,121.250388,31.403348,嘉唐公路88弄,819339
金棉小区,2,8453,,121.253211,30.169078,金山路,918719
丽景小区,183,29406,,121.251786,31.383047,塔城路461号，塔城路495弄，塔城路463号，嘉定塔城路475弄,990158
南苑五村,86,27831,0.000449,121.251387,31.369079,福海路222号,9065
方塔西村,2,36250,,121.254056,31.011897,中山东路165弄,655639
新凯城兰馨苑,73,28498,-0.000307,121.254454,31.117938,城松路58弄,790172
万科天空融苑,64,53916,0.000794,121.258829,31.182363,诸陆西路1088弄,944523
天虹三村,49,20000,,121.251981,31.036695,天虹三村1-159号,171036
敦昌别墅,12,40293,,121.251723,31.156955,沪青平公路2525号,8813
温宿路42弄,10,37614,,121.253838,31.393772,温宿路42弄,862132
北大街139弄小区,1,30159,0.025554,121.255782,31.393587,北大街139弄,862474
森活乐莫苑,126,32887,-0.000296,121.258329,31.015614,中山东路70弄,7895
北大街155弄小区,3,31896,,121.255775,31.393852,北大街155弄,244566
新城香溢璟庭(二期),20,36692,-0.010870,121.255733,31.360174,依玛路410弄,795348
金地玺华邨(别墅),103,43080,-0.001715,121.258500,31.118172,泗凤公路758弄,868268
水岸香榭,2,10151,,121.251628,30.191492,开发大道29号,918787
天虹四村,136,32225,0.000132,121.254784,31.036273,天虹四村,116742
林锦庭园,8,24042,,121.252922,31.172470,徐乐路100弄,819251
泰兴公寓,4,8379,-0.046889,121.252963,30.178436,天九街212号,918790
民乐社区南苑六村,162,29931,-0.001634,121.253042,31.369101,裕民路265弄1-10号，福海路201弄，南苑六村,990148
创融嘉天地,166,21527,-0.000406,121.259746,31.348137,合作路916号,642154
桃园小区,433,32673,-0.000627,121.251426,31.393729,城中路203弄，城中路213弄，温宿路72弄,1025846
金山新村北区,2,16666,,121.257548,30.169381,金一路,918722
同润山河小城,1077,35961,0.000111,121.259162,31.113295,古楼公路1198弄,189894
北大街115弄小区,2,28014,0.038776,121.256280,31.392921,北大街115弄,9094
李园二村(西区),253,30286,-0.001237,121.257325,31.394407,博乐路252弄4号-32号,9086
茉莉雅苑,728,31555,-0.000198,121.252386,31.109138,泽悦路325弄,817842
茸平苑,62,32270,0.000426,121.250263,31.042678,茸平路288弄,9627
山水四季城二期,14,36855,,121.255525,31.126220,泗祥路518弄,652168
建元景苑,151,10807,-0.000740,121.259917,30.785192,建元路138弄,877028
旭辉华庭,283,40032,,121.251856,31.353225,高台路1333弄,528927
凤池社区南苑五村,37,27539,-0.000036,121.256764,31.374452,南苑五村18-60号,816845
白银时代尚苑,148,39267,-0.000216,121.254060,31.351540,云谷路1233弄,598057
天虹小区,24,27474,-0.003238,121.252056,31.056464,茸梅路923弄,187618
方塔东二村,2,30434,,121.257370,31.012651,方塔东二村,862157
天虹五村,4,23303,0.001461,121.250976,31.040242,茸平路161弄1-88号,820273
茸南新苑,2,23250,,121.254478,31.006846,松汇东路149弄,568208
莱顿小城,436,33615,-0.002396,121.252730,31.072813,辰花路839弄,8221
松汇中路39弄小区,2,32948,,121.259042,31.006867,松汇中路39弄,869361
上海春天,58,9867,0.009128,121.259993,31.567865,新港公路,892783
温宿路16弄小区,4,35238,,121.255204,31.394903,温宿路16弄,994146
龙湖蔚澜香醍(南区别墅),39,44444,,121.254144,31.352426,云谷路1288弄,1001139
中山东路32弄小区,3,27666,,121.257775,31.012515,中山东路32弄,865713
新城香溢澜庭(北区),237,37946,,121.250135,31.356296,洪德路1125弄,595157
黄渡镇联西村,12,22173,,121.257661,31.277766,联西路,818821
龙湖蔚澜香醍(北区别墅),31,42600,,121.253911,31.353985,云谷路1388弄,876711
李园二村(东区),295,31542,-0.000024,121.258094,31.396589,温宿路6弄,819009
新凯城丁香苑,13,28652,-0.002975,121.253116,31.119859,城置路282弄,821320
仁育苑,37,24856,-0.003228,121.257587,31.110128,泗滨路666弄,818765
住友嘉馨名园,112,32684,-0.000550,121.259519,31.406307,平城路606弄,9098
北大街108弄小区,6,31806,0.002759,121.254389,31.392826,北大街108弄,9099
联民花园,15,24909,,121.256368,31.268730,联西路58弄,13155
金山新村西区,2,9008,0.038085,121.259271,30.168325,金一路，近东山路,918725
绿城玫瑰园(别墅),3,46006,-0.017622,121.250536,30.170068,剑山路,918858
新城香溢璟庭(一期),94,43322,0.000878,121.254709,31.359334,依玛路389弄,821205
方东小区,109,26127,-0.003347,121.256407,31.012037,中山东路50弄,64870
柳湖景庭,14,31794,0.003313,121.253863,31.412264,树屏路1188弄,877047
盘古天地(西区),406,38855,-0.000431,121.251868,31.344703,云屏路1199弄,875459
南苑四村,118,28141,0.000773,121.251749,31.362998,南苑四村,9072
方塔东三村,3,25961,,121.258027,31.012345,方塔东三村,862156
方塔东一村,4,26609,-0.011020,121.255685,31.011577,方塔南路,528811
邱家湾50弄小区,3,33018,,121.251378,31.015298,邱家湾50弄,865693
龙湖霖珑公馆,78,18426,-0.004013,121.254380,31.353476,云谷路1388弄,627676
上海常发豪庭国际,208,40350,,121.254945,31.336785,希望路1333弄,405381
三迪曼哈顿,675,21312,-0.002644,121.253460,31.063158,广富林路600弄,1013888
盘古天地(东区),553,37631,-0.000942,121.253565,31.345846,云屏路1188弄,217244
中山东路180弄小区,4,24722,-0.000364,121.253227,31.013157,中山东路180弄,820727
花园弄小区,9,31699,,121.252666,31.388430,清河路109弄,174009
松汇东路31弄小区,1,25000,,121.258483,31.007249,松汇东路31弄,819929
张马路38弄小区,1,28177,,121.256053,31.388905,张马路38弄,414353
南苑七村,139,28623,-0.000585,121.250557,31.367061,福海路281弄,9019
三皇桥小区,225,29468,-0.002429,121.251186,31.384729,塔城路490弄，塔城路510弄，塔城路470弄,990129
禹洲老城里,104,31477,0.000548,121.257035,31.400595,柳湖路88弄,865465
嘉钟花苑,32,31113,0.000724,121.256559,31.395750,李园二村132-138号,8979
茸南苑,31,26923,,121.255155,31.007851,松汇东路115弄,8729
同润圣塔路斯,829,46183,0.000108,121.252741,31.112500,古楼公路1198弄,186162
城中小区,17,31966,,121.253410,31.390655,城中路171弄,244454
广远名苑,2,27528,,121.253317,31.385820,塔城路428弄,8912
泰馨家园,44,25549,-0.001212,121.253111,31.179227,诸陆西路1737弄,649714
秋霞公寓,12,30061,-0.004627,121.254279,31.387514,东大街250弄,9031
中信泰富又一城锦苑,198,38651,0.000136,121.258084,31.337611,云屏路518弄,820769
温宿路小区,1,26315,,121.253014,31.392266,温宿路67弄,869858
嘉邦小区,124,28374,-0.000484,121.258458,31.400461,环城路600弄，嘉行公路41弄,990461
中信泰富又一城雅苑,69,37818,-0.000033,121.259619,31.335685,云谷路599弄,820771
同济城市雅筑,139,32416,-0.000278,121.253835,31.019467,环城路886弄,370252
嘉宝梦之缘景庭,15,36588,-0.007231,121.253172,31.342593,云屏路1028弄,1032024
长堤花园别墅,512,58252,,121.256401,31.172891,徐泾西路165弄，盈港东路2655弄,1025718
嘉丰大厦,2,26176,,121.258806,31.377190,群裕路16弄,862501
龙湖蔚澜香醍(北区公寓),176,39010,,121.253901,31.354143,云谷路1388弄,370213
天虹二村,26,31038,0.002058,121.254522,31.034196,茸梅路110-178号,84586
菊园小区,13,21944,,121.259313,31.402358,棋盘路1110弄,818589
塘和家园德宁苑,231,27711,0.001780,121.257709,31.105197,德宁路89弄,785828
龙湖蓝湖郡别墅,140,40557,0.002007,121.258838,31.330777,双单路1509弄,204249
嘉裕坊,3,29610,,121.259955,31.400534,棋盘路1111弄,865503
新凯城枫景苑,24,23287,-0.003360,121.253459,31.119747,泗凯路875弄,821321
绿城玫瑰园,3,11470,,121.250486,30.170018,剑山路,918751
凤池社区南苑三村1-34号,50,28081,0.000855,121.255530,31.375709,裕民路,9016
天虹一村,49,30798,0.000967,121.253183,31.033781,天虹一村,8733
龙湖郦城(西区公寓),459,41949,-0.001559,121.260498,31.330961,双单路1509弄,200913
新成八坊,51,28583,,121.267794,31.386009,迎园路488弄,8900
嘉华居(别墅),22,30797,,121.262236,31.406097,平城路388弄，永靖路501弄,1026044
泗泾新苑,296,21986,0.000227,121.260302,31.122440,泗通路219弄,865751
润江花苑,139,31899,-0.000846,121.265751,31.113430,古楼公路656弄,536665
耀江西村,1,20757,-0.006378,121.261539,31.016599,耀江西村,658419
南北周家苑,120,32446,-0.000154,121.262025,31.366073,沪宜公路3066弄,455851
嘉华山庄,18,33174,0.116807,121.267222,31.385201,嘉罗公路351号,9007
绿地颐景嘉园,81,43585,0.000046,121.264677,31.332265,云谷路157弄,819638
合景领峰,15,36824,-0.008835,121.262356,31.341870,合作路719弄,605509
迎园新村五八坊,80,29286,-0.000375,121.265360,31.383907,迎园新村五坊1-40号,9012
龙湖蓝湖香颂,16,38498,-0.001860,121.261040,31.329377,双单路1509弄,260466
高成上海假日(192-202幢),24,10488,0.001193,121.263769,31.514612,新华西路33号,892606
紫薇苑一区,2,16181,,121.267830,31.524684,紫薇路,892895
华润佘山九里(二期公寓),17,39957,0.007355,121.264929,31.110361,古楼公路659弄,877226
港湾东方华庭,1,20224,,121.269160,31.509329,郑和北路100号,892961
龙湖郦城(东区公寓),216,41237,,121.261747,31.333606,云屏路188弄,877649
保利海上五月花(公寓),262,35357,,121.266441,31.411721,永靖路898弄,877291
中山文化苑(二期南区),91,34108,-0.002537,121.265217,31.064793,茸惠路758弄,820742
保利家园(南区),336,37500,,121.265836,31.359568,高台路353弄,189886
万业梦立方,68,36169,-0.001952,121.262690,31.131654,泗通路688弄,656251
金地褐石苑,777,38904,-0.000122,121.261529,31.121183,泗凤公路508弄，泗通路198弄，泗宝路298弄,1026023
中山文化苑,292,32946,0.000562,121.265637,31.068682,茸惠路1100弄,85673
新城香溢都荟(商住楼),12,17105,,121.266372,31.370584,回城南路930弄,1031281
澳丰御府,194,14157,0.000212,121.266518,31.356569,白银路355弄58号,517076
左岸香堤,178,20000,,121.264084,31.353315,德富路1211号,1017973
华润佘山九里(一期别墅),32,40000,,121.267383,31.110169,古楼公路519弄,926010
金汇公寓,10,34065,,121.264368,31.388465,金沙路115弄,9001
汇龙公寓(西区),44,33446,-0.000687,121.260930,31.385341,南大街85弄，沙霞路77弄,1026076
大豪山林别墅,1546,65928,-0.000697,121.265333,31.174620,盈港东路2588弄,8742
西村小区,17,29553,-0.008155,121.262696,31.386778,塔城东路495弄，塔城东路489弄，塔城东路491弄，塔城东路483-487单号，塔城东路493弄,1025796
保利星海屿筑(南区),254,41423,-0.000471,121.260576,31.357472,高台路533弄,816894
天康雅居,2,7857,,121.268542,31.508812,郑和北路97号,892819
绿地秋霞坊(别墅),120,46289,0.004241,121.264934,31.334966,双单路999弄,876723
远香舫新苑,232,35812,-0.001791,121.263463,31.363755,裕民南路1777弄,292502
祥生祥园,2,10092,,121.262343,30.147479,南三环路,918811
东大小区,8,51914,,121.262798,31.394230,东大街168弄，东大街160弄,990466
听海雅苑,14,8823,,121.267269,31.515774,听海路136号,892823
圣地维拉,343,48686,-0.000513,121.269743,31.171606,徐盈路158弄,8730
汇龙公寓(东区),18,33377,,121.261383,31.385528,沙霞路65弄,862471
嘉富小区,329,29148,-0.000497,121.262283,31.401542,棋盘路1001弄,8990
东大街161弄小区,1,33444,,121.264431,31.395171,东大街161弄,817520
金地世家,132,37715,-0.000345,121.266318,31.332367,合作路199弄,915058
嘉乐花园,35,27840,,121.267891,31.389393,嘉罗公路485弄，嘉罗公路455弄,1026047
海伦堡海伦广场,64,27286,-0.001382,121.266339,31.328281,胜辛南路1968号,654439
合景理想家,334,18658,-0.000977,121.263182,31.341621,希望路978弄,791772
听海雅苑(别墅),9,13125,,121.266519,31.516620,听海路136号,892927
中山文化苑(二期北区),47,33760,-0.002541,121.265231,31.066594,茸惠路858弄,820739
古楼新苑(西区),52,32210,-0.002740,121.260216,31.110208,古楼公路859弄,817226
疁南小区,1,23809,,121.262118,31.383523,南大街路15弄,12435
金东小区北区,1,7317,,121.260322,30.172759,东山路,918714
保利海上五月花(别墅),31,46073,,121.264424,31.411153,永靖路899弄,816876
舜龙公寓,76,21538,,121.261252,31.022499,荣乐东路2055弄,7856
银河湾花园,18,9142,0.000876,121.264490,31.525934,浏河听海路,892929
高成上海假日(别墅),70,9842,-0.000152,121.263104,31.515251,新华西路33号,892918
仁恒西郊花园,1298,55438,-0.000424,121.264727,31.187522,徐盈路1188弄,654311
保利家园(北区别墅),49,45891,-0.000860,121.265217,31.362347,洪德路333弄,876850
金港花园(一期公寓),107,35167,-0.000433,121.269970,31.117420,横港路155弄,8196
振新佳苑,57,26363,,121.267237,31.184452,明珠路785弄,866258
李园一村,435,32255,0.001630,121.261325,31.396737,金沙路331弄，李园一村,990407
白云新村,73,32376,0.004140,121.260206,31.011707,茸城路20弄,421567
尚品,36,20000,,121.268407,31.358248,白银路311弄,346244
绿洲新村,96,11600,,121.264275,31.376630,墅沟路1901弄,9054
迎园新村三坊,30,29005,,121.266491,31.381707,迎园新村三坊1-46号,9017
迎园别墅,3,37890,,121.268474,31.387917,嘉罗公路385号,8969
信达蓝尊,258,39870,-0.001065,121.260976,31.064510,长水街277弄,865782
嘉华居(公寓),90,31855,0.000707,121.261998,31.405511,平城路388弄，永靖路501弄,1026045
明珠家园,3,22425,0.001116,121.264434,31.200902,明珠路1689弄,817822
菊园嘉宁坊,27,30084,-0.000938,121.263703,31.403978,棋盘路998弄,8997
金沙小区,47,32428,0.001606,121.260813,31.396806,金沙路331弄,9095
新城枫景,74,32258,,121.265428,31.404103,永靖路288弄,747895
商建公寓,21,19154,,121.260379,31.388133,嘉罗公路685弄21-33号,9014
建发玖珑湾,165,42684,,121.264538,31.120941,外婆泾路299弄,658997
银涛高尔夫别墅,296,49777,-0.000161,121.266124,31.168412,沪青平公路2222弄,8745
菊园新村,14,22266,-0.000651,121.261920,31.399771,环城路160弄1-61号,818590
祥和公寓,79,35313,-0.002929,121.268513,31.122511,横港路49弄,8707
月光公寓,115,23465,-0.000522,121.261870,31.021176,松东路,725038
迎园新村二坊,92,29936,,121.263716,31.380835,迎园新村二坊1-70号,9052
城南新村,222,32457,,121.260036,31.383393,城中路29弄，沙霞路95弄,1026183
保利家园(北区公寓),343,37305,0.000087,121.265728,31.361504,洪德路333弄,816881
茸联苑,10,28777,,121.264383,31.012072,环城路204弄65支弄,14229
绿地香缇,35,38073,-0.001102,121.261393,31.131863,祥严路258弄,786783
恒大帝景,366,35776,-0.002482,121.260044,31.045950,茸树路600弄，茸树路599弄,1026077
锦绣逸庭(公寓),209,48137,-0.000446,121.267417,31.175199,徐盈路588弄,585088
迎园新村七坊,17,33720,,121.269886,31.389399,迎园新村七坊,8968
蓝湖香颂,15,34914,-0.001244,121.261670,31.332729,云屏路88弄,614489
绿地云天坊,133,41666,,121.264200,31.122783,外婆泾路455弄 ,656252
龙湖蓝湖郡(别墅),129,39849,-0.000075,121.260390,31.331498,双单路1509弄,877651
远香舫嘉苑,144,32853,,121.268901,31.365575,城固路55弄,546357
耀江花苑,37,21428,,121.263056,31.020724,松东路180弄,8664
金沙公寓,11,25581,,121.262484,31.391770,金沙路366弄,8983
晶鼎大厦,93,22807,,121.266045,31.357407,白银路399号,1037325
孙塘新村,7,7500,,121.266768,30.180293,三北大街366号,918789
保利翡丽公馆,226,45615,-0.000438,121.266808,31.120727,外婆泾路288弄,653393
怡景花园,185,19600,,121.262512,31.375864,福海路111弄,7857
嘉星绿苑,9,29687,,121.267851,31.390969,嘉罗公路531弄1-15号,8944
迎园新村十三坊,26,29574,,121.264396,31.386244,迎园新村十三坊,658900
绿地秋霞坊(公寓),167,45801,,121.265290,31.334424,双单路999弄,595141
新成十坊,18,29563,0.004042,121.266912,31.387295,迎宾路488弄,9117
蓝天东区,120,27139,0.003661,121.266063,31.021321,荣乐东路1763弄,248716
耀江新村,2,21946,0.003292,121.262099,31.016828,耀江新村,820940
新城香溢都荟(公寓),15,35833,,121.266329,31.370151,回城南路930弄,655860
勇盛公寓,1,21892,-0.005000,121.260669,31.402712,棋盘路1080弄,795531
风荷丽景尚城(西区),120,38605,-0.000861,121.265046,31.348905,宝塔路399弄,370270
古楼新苑(东区),61,32801,-0.008314,121.261864,31.109636,古楼公路759弄,611824
美华银桂园,5,6976,,121.267514,30.160014,新城大道南路735号,918755
风荷丽景尚城(西区公寓),6,35714,,121.268051,31.349836,德富路900弄,877016
阳光城新界,34,38327,-0.000065,121.262918,31.357044,白银路518弄，德富路1388弄,1025757
风荷丽景尚城(西区别墅),2,43577,,121.268775,31.349266,德富路900弄,907939
美善新天地,247,14285,,121.263278,31.089024,洞业路228号,396652
迎园新村十一坊,82,30358,,121.265906,31.385815,迎园北路28号,307809
绿地卡米公社,219,24182,-0.002485,121.263702,31.333881,云谷路279弄,598074
塘和家园登云苑,283,26397,-0.000861,121.262537,31.105713,德悦路375弄,785910
迎园新村十二坊,11,30000,,121.266091,31.386768,迎园新村十二坊1-16号,327922
东外苑,5,27067,,121.262871,31.015842,环城路450弄,258888
臻品嘉园,106,41685,0.000150,121.268575,31.336171,双单路889弄,371981
三湘商业广场,337,22123,-0.009979,121.266974,31.122844,横港路18弄,817703
爱丽舍花园(公寓),4,40276,,121.269303,31.375271,叶城路505弄,792889
南苑新世纪公寓,25,28346,,121.260596,31.376574,裕民路388弄,12522
绿中海明苑(别墅),557,43269,,121.269597,31.180613,诸陆西路2265弄,876889
松江环城新村,18,26300,-0.001746,121.262048,31.009387,环城路,8674
合景峰汇,562,21739,0.000575,121.264695,31.350200,天祝路555弄,394454
疁南小区,2,31531,,121.262263,31.382327,南大街9弄,865498
华润佘山九里(二期别墅),31,41617,0.000306,121.265263,31.110601,古楼公路659弄,926011
东外街36弄小区,3,31126,-0.006575,121.267873,31.014422,东外街36弄,624857
华润佘山九里(一期公寓),19,41055,0.000804,121.267383,31.110099,古楼公路519弄,869853
锦绣逸庭(别墅),432,44410,-0.000495,121.267902,31.174474,盈港东路2368弄,862542
爱丽雅花苑,8,30107,,121.263456,31.021687,荣乐东路9弄,8570
愉光新村,10,21108,0.001483,121.262600,31.018704,松东路80弄,865791
迎园东一坊,91,29846,,121.268316,31.380456,新成路261弄1-18号,651833
同福祥湾,82,22857,,121.266366,31.035450,松卫北路,820416
蓝天新村,113,30922,0.000550,121.262151,31.019462,松东路193弄140-334号,877216
保利星海屿筑(北区),119,42575,,121.260847,31.356926,高台路560弄，洪德路683弄1-21号,1026210
悦华公寓,30,26222,,121.263590,31.395611,东大街118弄,9097
